"row_number","Host","Parasitoid","Temp","Rep","Individuals","HPD","Vial"
25426,"PSA","L",24,8,28,"H",885
25427,"PSA","L",24,8,29,"H",885
25428,"PSA","L",24,8,30,"H",885
25429,"PSA","L",24,8,31,"H",885
25430,"PSA","L",24,8,32,"H",885
25431,"PSA","L",24,8,33,"H",885
25432,"PSA","L",24,8,34,"H",885
25433,"PSA","L",24,8,35,"H",885
25434,"PSA","L",24,8,36,"H",885
25435,"PSA","L",24,8,37,"H",885
25436,"PSA","L",24,8,38,"H",885
25437,"PSA","L",24,8,39,"H",885
25438,"PSA","L",24,8,40,"H",885
25439,"PSA","L",24,8,41,"H",885
25440,"PSA","L",24,8,42,"H",885
25441,"PSA","L",24,8,43,"H",885
25442,"PSA","L",24,8,44,"H",885
25443,"PSA","L",24,8,45,"D",885
25444,"PSA","L",24,8,46,"D",885
25445,"PSA","L",24,8,47,"D",885
25446,"PSA","L",24,8,48,"D",885
25447,"PSA","L",24,8,49,"D",885
25448,"PSA","L",24,8,50,"D",885
25449,"PSA","L",24,9,1,"H",891
25450,"PSA","L",24,9,2,"H",891
25451,"PSA","L",24,9,3,"H",891
25452,"PSA","L",24,9,4,"H",891
25453,"PSA","L",24,9,5,"H",891
25454,"PSA","L",24,9,6,"H",891
25455,"PSA","L",24,9,7,"H",891
25456,"PSA","L",24,9,8,"H",891
25457,"PSA","L",24,9,9,"H",891
25458,"PSA","L",24,9,10,"H",891
25459,"PSA","L",24,9,11,"H",891
25460,"PSA","L",24,9,12,"H",891
25461,"PSA","L",24,9,13,"H",891
25462,"PSA","L",24,9,14,"H",891
25463,"PSA","L",24,9,15,"H",891
25464,"PSA","L",24,9,16,"H",891
25465,"PSA","L",24,9,17,"H",891
25466,"PSA","L",24,9,18,"H",891
25467,"PSA","L",24,9,19,"H",891
25468,"PSA","L",24,9,20,"H",891
25469,"PSA","L",24,9,21,"H",891
25470,"PSA","L",24,9,22,"H",891
25471,"PSA","L",24,9,23,"H",891
25472,"PSA","L",24,9,24,"H",891
25473,"PSA","L",24,9,25,"H",891
25474,"PSA","L",24,9,26,"H",891
25475,"PSA","L",24,9,27,"H",891
25476,"PSA","L",24,9,28,"H",891
25477,"PSA","L",24,9,29,"H",891
25478,"PSA","L",24,9,30,"D",891
25479,"PSA","L",24,9,31,"D",891
25480,"PSA","L",24,9,32,"D",891
25481,"PSA","L",24,9,33,"D",891
25482,"PSA","L",24,9,34,"D",891
25483,"PSA","L",24,9,35,"D",891
25484,"PSA","L",24,9,36,"D",891
25485,"PSA","L",24,9,37,"D",891
25486,"PSA","L",24,9,38,"D",891
25487,"PSA","L",24,9,39,"D",891
25488,"PSA","L",24,9,40,"D",891
25489,"PSA","L",24,9,41,"D",891
25490,"PSA","L",24,9,42,"D",891
25491,"PSA","L",24,9,43,"D",891
25492,"PSA","L",24,9,44,"D",891
25493,"PSA","L",24,9,45,"D",891
25494,"PSA","L",24,9,46,"D",891
25495,"PSA","L",24,9,47,"D",891
25496,"PSA","L",24,9,48,"D",891
25497,"PSA","L",24,9,49,"D",891
25498,"PSA","L",24,9,50,"D",891
25499,"PSA","L",24,10,1,"H",888
25500,"PSA","L",24,10,2,"H",888
25501,"PSA","L",24,10,3,"H",888
25502,"PSA","L",24,10,4,"H",888
25503,"PSA","L",24,10,5,"H",888
25504,"PSA","L",24,10,6,"H",888
25505,"PSA","L",24,10,7,"H",888
25506,"PSA","L",24,10,8,"H",888
25507,"PSA","L",24,10,9,"H",888
25508,"PSA","L",24,10,10,"H",888
25509,"PSA","L",24,10,11,"H",888
25510,"PSA","L",24,10,12,"H",888
25511,"PSA","L",24,10,13,"H",888
25512,"PSA","L",24,10,14,"H",888
25513,"PSA","L",24,10,15,"H",888
25514,"PSA","L",24,10,16,"H",888
25515,"PSA","L",24,10,17,"H",888
25516,"PSA","L",24,10,18,"H",888
25517,"PSA","L",24,10,19,"H",888
25518,"PSA","L",24,10,20,"H",888
25519,"PSA","L",24,10,21,"H",888
25520,"PSA","L",24,10,22,"H",888
25521,"PSA","L",24,10,23,"H",888
25522,"PSA","L",24,10,24,"H",888
25523,"PSA","L",24,10,25,"H",888
25524,"PSA","L",24,10,26,"H",888
25525,"PSA","L",24,10,27,"H",888
25526,"PSA","L",24,10,28,"H",888
25527,"PSA","L",24,10,29,"H",888
25528,"PSA","L",24,10,30,"H",888
25529,"PSA","L",24,10,31,"H",888
25530,"PSA","L",24,10,32,"H",888
25531,"PSA","L",24,10,33,"H",888
25532,"PSA","L",24,10,34,"H",888
25533,"PSA","L",24,10,35,"H",888
25534,"PSA","L",24,10,36,"H",888
25535,"PSA","L",24,10,37,"H",888
25536,"PSA","L",24,10,38,"H",888
25537,"PSA","L",24,10,39,"H",888
25538,"PSA","L",24,10,40,"H",888
25539,"PSA","L",24,10,41,"D",888
25540,"PSA","L",24,10,42,"D",888
25541,"PSA","L",24,10,43,"D",888
25542,"PSA","L",24,10,44,"D",888
25543,"PSA","L",24,10,45,"D",888
25544,"PSA","L",24,10,46,"D",888
25545,"PSA","L",24,10,47,"D",888
25546,"PSA","L",24,10,48,"D",888
25547,"PSA","L",24,10,49,"D",888
25548,"PSA","L",24,10,50,"D",888
25549,"PSA","L",28,1,1,"H",865
25550,"PSA","L",28,1,2,"H",865
25551,"PSA","L",28,1,3,"H",865
25552,"PSA","L",28,1,4,"H",865
25553,"PSA","L",28,1,5,"H",865
25554,"PSA","L",28,1,6,"H",865
25555,"PSA","L",28,1,7,"H",865
25556,"PSA","L",28,1,8,"H",865
25557,"PSA","L",28,1,9,"H",865
25558,"PSA","L",28,1,10,"H",865
25559,"PSA","L",28,1,11,"H",865
25560,"PSA","L",28,1,12,"H",865
25561,"PSA","L",28,1,13,"H",865
25562,"PSA","L",28,1,14,"H",865
25563,"PSA","L",28,1,15,"H",865
25564,"PSA","L",28,1,16,"H",865
25565,"PSA","L",28,1,17,"H",865
25566,"PSA","L",28,1,18,"H",865
25567,"PSA","L",28,1,19,"H",865
25568,"PSA","L",28,1,20,"H",865
25569,"PSA","L",28,1,21,"H",865
25570,"PSA","L",28,1,22,"H",865
25571,"PSA","L",28,1,23,"H",865
25572,"PSA","L",28,1,24,"H",865
25573,"PSA","L",28,1,25,"H",865
25574,"PSA","L",28,1,26,"H",865
25575,"PSA","L",28,1,27,"H",865
25576,"PSA","L",28,1,28,"H",865
25577,"PSA","L",28,1,29,"H",865
25578,"PSA","L",28,1,30,"H",865
25579,"PSA","L",28,1,31,"H",865
25580,"PSA","L",28,1,32,"H",865
25581,"PSA","L",28,1,33,"H",865
25582,"PSA","L",28,1,34,"H",865
25583,"PSA","L",28,1,35,"H",865
25584,"PSA","L",28,1,36,"H",865
25585,"PSA","L",28,1,37,"D",865
25586,"PSA","L",28,1,38,"D",865
25587,"PSA","L",28,1,39,"D",865
25588,"PSA","L",28,1,40,"D",865
25589,"PSA","L",28,1,41,"D",865
25590,"PSA","L",28,1,42,"D",865
25591,"PSA","L",28,1,43,"D",865
25592,"PSA","L",28,1,44,"D",865
25593,"PSA","L",28,1,45,"D",865
25594,"PSA","L",28,1,46,"D",865
25595,"PSA","L",28,1,47,"D",865
25596,"PSA","L",28,1,48,"D",865
25597,"PSA","L",28,1,49,"D",865
25598,"PSA","L",28,1,50,"D",865
25599,"PSA","L",28,2,1,"H",868
25600,"PSA","L",28,2,2,"H",868
25601,"PSA","L",28,2,3,"H",868
25602,"PSA","L",28,2,4,"H",868
25603,"PSA","L",28,2,5,"H",868
25604,"PSA","L",28,2,6,"H",868
25605,"PSA","L",28,2,7,"H",868
25606,"PSA","L",28,2,8,"H",868
25607,"PSA","L",28,2,9,"H",868
25608,"PSA","L",28,2,10,"H",868
25609,"PSA","L",28,2,11,"H",868
25610,"PSA","L",28,2,12,"H",868
25611,"PSA","L",28,2,13,"H",868
25612,"PSA","L",28,2,14,"H",868
25613,"PSA","L",28,2,15,"H",868
25614,"PSA","L",28,2,16,"H",868
25615,"PSA","L",28,2,17,"H",868
25616,"PSA","L",28,2,18,"H",868
25617,"PSA","L",28,2,19,"H",868
25618,"PSA","L",28,2,20,"H",868
25619,"PSA","L",28,2,21,"H",868
25620,"PSA","L",28,2,22,"H",868
25621,"PSA","L",28,2,23,"H",868
25622,"PSA","L",28,2,24,"H",868
25623,"PSA","L",28,2,25,"H",868
49950,"PSA","L",28,2,26,"D",868
25624,"PSA","L",28,2,27,"D",868
25625,"PSA","L",28,2,28,"D",868
25626,"PSA","L",28,2,29,"D",868
25627,"PSA","L",28,2,30,"D",868
25628,"PSA","L",28,2,31,"D",868
25629,"PSA","L",28,2,32,"D",868
25630,"PSA","L",28,2,33,"D",868
25631,"PSA","L",28,2,34,"D",868
25632,"PSA","L",28,2,35,"D",868
25633,"PSA","L",28,2,36,"D",868
25634,"PSA","L",28,2,37,"D",868
25635,"PSA","L",28,2,38,"D",868
25636,"PSA","L",28,2,39,"D",868
25637,"PSA","L",28,2,40,"D",868
25638,"PSA","L",28,2,41,"D",868
25639,"PSA","L",28,2,42,"D",868
25640,"PSA","L",28,2,43,"D",868
25641,"PSA","L",28,2,44,"D",868
25642,"PSA","L",28,2,45,"D",868
25643,"PSA","L",28,2,46,"D",868
25644,"PSA","L",28,2,47,"D",868
25645,"PSA","L",28,2,48,"D",868
25646,"PSA","L",28,2,49,"D",868
25647,"PSA","L",28,2,50,"D",868
25648,"PSA","L",28,3,1,"H",871
25649,"PSA","L",28,3,2,"H",871
25650,"PSA","L",28,3,3,"H",871
25651,"PSA","L",28,3,4,"H",871
25652,"PSA","L",28,3,5,"H",871
25653,"PSA","L",28,3,6,"H",871
25654,"PSA","L",28,3,7,"H",871
25655,"PSA","L",28,3,8,"H",871
25656,"PSA","L",28,3,9,"H",871
25657,"PSA","L",28,3,10,"H",871
25658,"PSA","L",28,3,11,"D",871
25659,"PSA","L",28,3,12,"D",871
25660,"PSA","L",28,3,13,"D",871
25661,"PSA","L",28,3,14,"D",871
25662,"PSA","L",28,3,15,"D",871
25663,"PSA","L",28,3,16,"D",871
25664,"PSA","L",28,3,17,"D",871
25665,"PSA","L",28,3,18,"D",871
25666,"PSA","L",28,3,19,"D",871
25667,"PSA","L",28,3,20,"D",871
25668,"PSA","L",28,3,21,"D",871
25669,"PSA","L",28,3,22,"D",871
25670,"PSA","L",28,3,23,"D",871
25671,"PSA","L",28,3,24,"D",871
25672,"PSA","L",28,3,25,"D",871
25673,"PSA","L",28,3,26,"D",871
25674,"PSA","L",28,3,27,"D",871
25675,"PSA","L",28,3,28,"D",871
25676,"PSA","L",28,3,29,"D",871
25677,"PSA","L",28,3,30,"D",871
25678,"PSA","L",28,3,31,"D",871
25679,"PSA","L",28,3,32,"D",871
25680,"PSA","L",28,3,33,"D",871
25681,"PSA","L",28,3,34,"D",871
25682,"PSA","L",28,3,35,"D",871
25683,"PSA","L",28,3,36,"D",871
25684,"PSA","L",28,3,37,"D",871
25685,"PSA","L",28,3,38,"D",871
25686,"PSA","L",28,3,39,"D",871
25687,"PSA","L",28,3,40,"D",871
25688,"PSA","L",28,3,41,"D",871
25689,"PSA","L",28,3,42,"D",871
25690,"PSA","L",28,3,43,"D",871
25691,"PSA","L",28,3,44,"D",871
25692,"PSA","L",28,3,45,"D",871
25693,"PSA","L",28,3,46,"D",871
25694,"PSA","L",28,3,47,"D",871
25695,"PSA","L",28,3,48,"D",871
25696,"PSA","L",28,3,49,"D",871
25697,"PSA","L",28,3,50,"D",871
25698,"PSA","L",28,4,1,"H",874
25699,"PSA","L",28,4,2,"H",874
25700,"PSA","L",28,4,3,"H",874
25701,"PSA","L",28,4,4,"H",874
25702,"PSA","L",28,4,5,"H",874
25703,"PSA","L",28,4,6,"H",874
25704,"PSA","L",28,4,7,"H",874
25705,"PSA","L",28,4,8,"H",874
25706,"PSA","L",28,4,9,"H",874
25707,"PSA","L",28,4,10,"H",874
25708,"PSA","L",28,4,11,"H",874
25709,"PSA","L",28,4,12,"H",874
25710,"PSA","L",28,4,13,"H",874
25711,"PSA","L",28,4,14,"H",874
25712,"PSA","L",28,4,15,"H",874
25713,"PSA","L",28,4,16,"H",874
25714,"PSA","L",28,4,17,"H",874
25715,"PSA","L",28,4,18,"H",874
25716,"PSA","L",28,4,19,"H",874
25717,"PSA","L",28,4,20,"H",874
25718,"PSA","L",28,4,21,"H",874
25719,"PSA","L",28,4,22,"H",874
25720,"PSA","L",28,4,23,"H",874
25721,"PSA","L",28,4,24,"H",874
25722,"PSA","L",28,4,25,"H",874
25723,"PSA","L",28,4,26,"H",874
25724,"PSA","L",28,4,27,"H",874
25725,"PSA","L",28,4,28,"H",874
25726,"PSA","L",28,4,29,"H",874
25727,"PSA","L",28,4,30,"H",874
25728,"PSA","L",28,4,31,"H",874
25729,"PSA","L",28,4,32,"H",874
25730,"PSA","L",28,4,33,"H",874
25731,"PSA","L",28,4,34,"H",874
25732,"PSA","L",28,4,35,"H",874
25733,"PSA","L",28,4,36,"H",874
25734,"PSA","L",28,4,37,"H",874
25735,"PSA","L",28,4,38,"H",874
25736,"PSA","L",28,4,39,"H",874
25737,"PSA","L",28,4,40,"H",874
25738,"PSA","L",28,4,41,"H",874
25739,"PSA","L",28,4,42,"H",874
25740,"PSA","L",28,4,43,"D",874
25741,"PSA","L",28,4,44,"D",874
25742,"PSA","L",28,4,45,"D",874
25743,"PSA","L",28,4,46,"D",874
25744,"PSA","L",28,4,47,"D",874
25745,"PSA","L",28,4,48,"D",874
25746,"PSA","L",28,4,49,"D",874
25747,"PSA","L",28,4,50,"D",874
25748,"PSA","L",28,5,1,"H",877
25749,"PSA","L",28,5,2,"H",877
25750,"PSA","L",28,5,3,"H",877
25751,"PSA","L",28,5,4,"H",877
25752,"PSA","L",28,5,5,"H",877
25753,"PSA","L",28,5,6,"H",877
25754,"PSA","L",28,5,7,"H",877
25755,"PSA","L",28,5,8,"H",877
25756,"PSA","L",28,5,9,"H",877
25757,"PSA","L",28,5,10,"H",877
25758,"PSA","L",28,5,11,"H",877
25759,"PSA","L",28,5,12,"H",877
25760,"PSA","L",28,5,13,"H",877
25761,"PSA","L",28,5,14,"H",877
25762,"PSA","L",28,5,15,"H",877
25763,"PSA","L",28,5,16,"H",877
25764,"PSA","L",28,5,17,"H",877
25765,"PSA","L",28,5,18,"H",877
25766,"PSA","L",28,5,19,"H",877
25767,"PSA","L",28,5,20,"H",877
25768,"PSA","L",28,5,21,"H",877
25769,"PSA","L",28,5,22,"H",877
25770,"PSA","L",28,5,23,"H",877
25771,"PSA","L",28,5,24,"H",877
25772,"PSA","L",28,5,25,"H",877
25773,"PSA","L",28,5,26,"H",877
25774,"PSA","L",28,5,27,"H",877
25775,"PSA","L",28,5,28,"H",877
25776,"PSA","L",28,5,29,"H",877
25777,"PSA","L",28,5,30,"H",877
25778,"PSA","L",28,5,31,"H",877
25779,"PSA","L",28,5,32,"H",877
25780,"PSA","L",28,5,33,"D",877
25781,"PSA","L",28,5,34,"D",877
25782,"PSA","L",28,5,35,"D",877
25783,"PSA","L",28,5,36,"D",877
25784,"PSA","L",28,5,37,"D",877
25785,"PSA","L",28,5,38,"D",877
25786,"PSA","L",28,5,39,"D",877
25787,"PSA","L",28,5,40,"D",877
25788,"PSA","L",28,5,41,"D",877
25789,"PSA","L",28,5,42,"D",877
25790,"PSA","L",28,5,43,"D",877
25791,"PSA","L",28,5,44,"D",877
25792,"PSA","L",28,5,45,"D",877
25793,"PSA","L",28,5,46,"D",877
25794,"PSA","L",28,5,47,"D",877
25795,"PSA","L",28,5,48,"D",877
25796,"PSA","L",28,5,49,"D",877
25797,"PSA","L",28,5,50,"D",877
25798,"PSA","L",28,6,1,"H",880
25799,"PSA","L",28,6,2,"H",880
25800,"PSA","L",28,6,3,"H",880
25801,"PSA","L",28,6,4,"H",880
25802,"PSA","L",28,6,5,"H",880
25803,"PSA","L",28,6,6,"H",880
25804,"PSA","L",28,6,7,"H",880
25805,"PSA","L",28,6,8,"H",880
25806,"PSA","L",28,6,9,"H",880
25807,"PSA","L",28,6,10,"H",880
25808,"PSA","L",28,6,11,"H",880
25809,"PSA","L",28,6,12,"H",880
25810,"PSA","L",28,6,13,"H",880
25811,"PSA","L",28,6,14,"H",880
25812,"PSA","L",28,6,15,"H",880
25813,"PSA","L",28,6,16,"H",880
25814,"PSA","L",28,6,17,"H",880
25815,"PSA","L",28,6,18,"H",880
25816,"PSA","L",28,6,19,"H",880
25817,"PSA","L",28,6,20,"H",880
25818,"PSA","L",28,6,21,"H",880
25819,"PSA","L",28,6,22,"H",880
25820,"PSA","L",28,6,23,"H",880
25821,"PSA","L",28,6,24,"H",880
25822,"PSA","L",28,6,25,"H",880
25823,"PSA","L",28,6,26,"H",880
25824,"PSA","L",28,6,27,"H",880
25825,"PSA","L",28,6,28,"H",880
25826,"PSA","L",28,6,29,"H",880
25827,"PSA","L",28,6,30,"H",880
25828,"PSA","L",28,6,31,"H",880
25829,"PSA","L",28,6,32,"H",880
25830,"PSA","L",28,6,33,"H",880
25831,"PSA","L",28,6,34,"H",880
25832,"PSA","L",28,6,35,"H",880
25833,"PSA","L",28,6,36,"H",880
25834,"PSA","L",28,6,37,"H",880
25835,"PSA","L",28,6,38,"H",880
25836,"PSA","L",28,6,39,"H",880
25837,"PSA","L",28,6,40,"H",880
25838,"PSA","L",28,6,41,"H",880
25839,"PSA","L",28,6,42,"D",880
25840,"PSA","L",28,6,43,"D",880
25841,"PSA","L",28,6,44,"D",880
25842,"PSA","L",28,6,45,"D",880
25843,"PSA","L",28,6,46,"D",880
25844,"PSA","L",28,6,47,"D",880
25845,"PSA","L",28,6,48,"D",880
25846,"PSA","L",28,6,49,"D",880
25847,"PSA","L",28,6,50,"D",880
25848,"PSA","L",28,7,1,"H",883
25849,"PSA","L",28,7,2,"H",883
25850,"PSA","L",28,7,3,"H",883
25851,"PSA","L",28,7,4,"H",883
25852,"PSA","L",28,7,5,"H",883
25853,"PSA","L",28,7,6,"H",883
25854,"PSA","L",28,7,7,"H",883
25855,"PSA","L",28,7,8,"H",883
25856,"PSA","L",28,7,9,"H",883
25857,"PSA","L",28,7,10,"H",883
25858,"PSA","L",28,7,11,"H",883
25859,"PSA","L",28,7,12,"H",883
25860,"PSA","L",28,7,13,"H",883
25861,"PSA","L",28,7,14,"H",883
25862,"PSA","L",28,7,15,"H",883
25863,"PSA","L",28,7,16,"H",883
25864,"PSA","L",28,7,17,"H",883
25865,"PSA","L",28,7,18,"H",883
25866,"PSA","L",28,7,19,"H",883
25867,"PSA","L",28,7,20,"H",883
25868,"PSA","L",28,7,21,"H",883
25869,"PSA","L",28,7,22,"H",883
25870,"PSA","L",28,7,23,"H",883
25871,"PSA","L",28,7,24,"H",883
25872,"PSA","L",28,7,25,"H",883
25873,"PSA","L",28,7,26,"H",883
25874,"PSA","L",28,7,27,"H",883
25875,"PSA","L",28,7,28,"H",883
25876,"PSA","L",28,7,29,"H",883
25877,"PSA","L",28,7,30,"H",883
25878,"PSA","L",28,7,31,"H",883
25879,"PSA","L",28,7,32,"H",883
25880,"PSA","L",28,7,33,"H",883
25881,"PSA","L",28,7,34,"H",883
25882,"PSA","L",28,7,35,"H",883
25883,"PSA","L",28,7,36,"H",883
25884,"PSA","L",28,7,37,"H",883
25885,"PSA","L",28,7,38,"H",883
25886,"PSA","L",28,7,39,"D",883
25887,"PSA","L",28,7,40,"D",883
25888,"PSA","L",28,7,41,"D",883
25889,"PSA","L",28,7,42,"D",883
25890,"PSA","L",28,7,43,"D",883
25891,"PSA","L",28,7,44,"D",883
25892,"PSA","L",28,7,45,"D",883
25893,"PSA","L",28,7,46,"D",883
25894,"PSA","L",28,7,47,"D",883
25895,"PSA","L",28,7,48,"D",883
25896,"PSA","L",28,7,49,"D",883
25897,"PSA","L",28,7,50,"D",883
25898,"PSA","L",28,8,1,"H",886
25899,"PSA","L",28,8,2,"H",886
25900,"PSA","L",28,8,3,"H",886
25901,"PSA","L",28,8,4,"H",886
25902,"PSA","L",28,8,5,"H",886
25903,"PSA","L",28,8,6,"H",886
25904,"PSA","L",28,8,7,"H",886
25905,"PSA","L",28,8,8,"H",886
25906,"PSA","L",28,8,9,"H",886
25907,"PSA","L",28,8,10,"H",886
25908,"PSA","L",28,8,11,"H",886
25909,"PSA","L",28,8,12,"H",886
25910,"PSA","L",28,8,13,"H",886
25911,"PSA","L",28,8,14,"H",886
25912,"PSA","L",28,8,15,"H",886
25913,"PSA","L",28,8,16,"H",886
25914,"PSA","L",28,8,17,"H",886
25915,"PSA","L",28,8,18,"H",886
25916,"PSA","L",28,8,19,"H",886
25917,"PSA","L",28,8,20,"H",886
25918,"PSA","L",28,8,21,"H",886
25919,"PSA","L",28,8,22,"H",886
25920,"PSA","L",28,8,23,"H",886
25921,"PSA","L",28,8,24,"H",886
25922,"PSA","L",28,8,25,"H",886
25923,"PSA","L",28,8,26,"H",886
25924,"PSA","L",28,8,27,"H",886
25925,"PSA","L",28,8,28,"H",886
25926,"PSA","L",28,8,29,"H",886
25927,"PSA","L",28,8,30,"H",886
25928,"PSA","L",28,8,31,"H",886
25929,"PSA","L",28,8,32,"H",886
25930,"PSA","L",28,8,33,"H",886
25931,"PSA","L",28,8,34,"H",886
25932,"PSA","L",28,8,35,"H",886
25933,"PSA","L",28,8,36,"H",886
25934,"PSA","L",28,8,37,"H",886
25935,"PSA","L",28,8,38,"D",886
25936,"PSA","L",28,8,39,"D",886
25937,"PSA","L",28,8,40,"D",886
25938,"PSA","L",28,8,41,"D",886
25939,"PSA","L",28,8,42,"D",886
25940,"PSA","L",28,8,43,"D",886
25941,"PSA","L",28,8,44,"D",886
25942,"PSA","L",28,8,45,"D",886
25943,"PSA","L",28,8,46,"D",886
25944,"PSA","L",28,8,47,"D",886
25945,"PSA","L",28,8,48,"D",886
25946,"PSA","L",28,8,49,"D",886
25947,"PSA","L",28,8,50,"D",886
25948,"PSA","L",28,9,1,"H",892
25949,"PSA","L",28,9,2,"H",892
25950,"PSA","L",28,9,3,"H",892
25951,"PSA","L",28,9,4,"H",892
25952,"PSA","L",28,9,5,"H",892
25953,"PSA","L",28,9,6,"H",892
25954,"PSA","L",28,9,7,"H",892
25955,"PSA","L",28,9,8,"H",892
25956,"PSA","L",28,9,9,"H",892
25957,"PSA","L",28,9,10,"H",892
25958,"PSA","L",28,9,11,"H",892
25959,"PSA","L",28,9,12,"H",892
25960,"PSA","L",28,9,13,"H",892
25961,"PSA","L",28,9,14,"H",892
25962,"PSA","L",28,9,15,"H",892
25963,"PSA","L",28,9,16,"H",892
25964,"PSA","L",28,9,17,"H",892
25965,"PSA","L",28,9,18,"H",892
25966,"PSA","L",28,9,19,"H",892
25967,"PSA","L",28,9,20,"H",892
25968,"PSA","L",28,9,21,"H",892
25969,"PSA","L",28,9,22,"H",892
25970,"PSA","L",28,9,23,"H",892
25971,"PSA","L",28,9,24,"H",892
25972,"PSA","L",28,9,25,"H",892
25973,"PSA","L",28,9,26,"H",892
25974,"PSA","L",28,9,27,"H",892
25975,"PSA","L",28,9,28,"H",892
25976,"PSA","L",28,9,29,"H",892
25977,"PSA","L",28,9,30,"H",892
25978,"PSA","L",28,9,31,"H",892
25979,"PSA","L",28,9,32,"H",892
25980,"PSA","L",28,9,33,"H",892
25981,"PSA","L",28,9,34,"H",892
25982,"PSA","L",28,9,35,"H",892
25983,"PSA","L",28,9,36,"H",892
25984,"PSA","L",28,9,37,"H",892
25985,"PSA","L",28,9,38,"H",892
25986,"PSA","L",28,9,39,"H",892
25987,"PSA","L",28,9,40,"H",892
25988,"PSA","L",28,9,41,"H",892
25989,"PSA","L",28,9,42,"H",892
25990,"PSA","L",28,9,43,"H",892
25991,"PSA","L",28,9,44,"H",892
25992,"PSA","L",28,9,45,"H",892
25993,"PSA","L",28,9,46,"H",892
25994,"PSA","L",28,9,47,"H",892
25995,"PSA","L",28,9,48,"H",892
25996,"PSA","L",28,9,49,"H",892
25997,"PSA","L",28,9,50,"H",892
25998,"PSA","L",28,10,1,"H",889
25999,"PSA","L",28,10,2,"H",889
26000,"PSA","L",28,10,3,"H",889
26001,"PSA","L",28,10,4,"H",889
26002,"PSA","L",28,10,5,"H",889
26003,"PSA","L",28,10,6,"H",889
26004,"PSA","L",28,10,7,"H",889
26005,"PSA","L",28,10,8,"H",889
26006,"PSA","L",28,10,9,"H",889
26007,"PSA","L",28,10,10,"H",889
26008,"PSA","L",28,10,11,"H",889
26009,"PSA","L",28,10,12,"H",889
26010,"PSA","L",28,10,13,"H",889
26011,"PSA","L",28,10,14,"H",889
26012,"PSA","L",28,10,15,"H",889
26013,"PSA","L",28,10,16,"H",889
26014,"PSA","L",28,10,17,"H",889
26015,"PSA","L",28,10,18,"H",889
26016,"PSA","L",28,10,19,"H",889
26017,"PSA","L",28,10,20,"H",889
26018,"PSA","L",28,10,21,"H",889
26019,"PSA","L",28,10,22,"H",889
26020,"PSA","L",28,10,23,"H",889
26021,"PSA","L",28,10,24,"H",889
26022,"PSA","L",28,10,25,"H",889
26023,"PSA","L",28,10,26,"H",889
26024,"PSA","L",28,10,27,"H",889
26025,"PSA","L",28,10,28,"H",889
26026,"PSA","L",28,10,29,"H",889
26027,"PSA","L",28,10,30,"H",889
26028,"PSA","L",28,10,31,"H",889
26029,"PSA","L",28,10,32,"H",889
26030,"PSA","L",28,10,33,"H",889
26031,"PSA","L",28,10,34,"H",889
26032,"PSA","L",28,10,35,"H",889
26033,"PSA","L",28,10,36,"H",889
26034,"PSA","L",28,10,37,"H",889
26035,"PSA","L",28,10,38,"H",889
26036,"PSA","L",28,10,39,"H",889
26037,"PSA","L",28,10,40,"H",889
26038,"PSA","L",28,10,41,"H",889
26039,"PSA","L",28,10,42,"D",889
26040,"PSA","L",28,10,43,"D",889
26041,"PSA","L",28,10,44,"D",889
26042,"PSA","L",28,10,45,"D",889
26043,"PSA","L",28,10,46,"D",889
26044,"PSA","L",28,10,47,"D",889
26045,"PSA","L",28,10,48,"D",889
26046,"PSA","L",28,10,49,"D",889
26047,"PSA","L",28,10,50,"D",889
26048,"PSA","C",20,1,1,"H",277
26049,"PSA","C",20,1,2,"H",277
26050,"PSA","C",20,1,3,"H",277
26051,"PSA","C",20,1,4,"H",277
26052,"PSA","C",20,1,5,"H",277
26053,"PSA","C",20,1,6,"H",277
26054,"PSA","C",20,1,7,"H",277
26055,"PSA","C",20,1,8,"H",277
26056,"PSA","C",20,1,9,"H",277
26057,"PSA","C",20,1,10,"H",277
26058,"PSA","C",20,1,11,"H",277
26059,"PSA","C",20,1,12,"H",277
26060,"PSA","C",20,1,13,"H",277
26061,"PSA","C",20,1,14,"H",277
26062,"PSA","C",20,1,15,"H",277
26063,"PSA","C",20,1,16,"H",277
26064,"PSA","C",20,1,17,"H",277
26065,"PSA","C",20,1,18,"D",277
26066,"PSA","C",20,1,19,"D",277
26067,"PSA","C",20,1,20,"D",277
26068,"PSA","C",20,1,21,"D",277
26069,"PSA","C",20,1,22,"D",277
26070,"PSA","C",20,1,23,"D",277
26071,"PSA","C",20,1,24,"D",277
26072,"PSA","C",20,1,25,"D",277
26073,"PSA","C",20,1,26,"D",277
26074,"PSA","C",20,1,27,"D",277
26075,"PSA","C",20,1,28,"D",277
26076,"PSA","C",20,1,29,"D",277
26077,"PSA","C",20,1,30,"D",277
26078,"PSA","C",20,1,31,"D",277
26079,"PSA","C",20,1,32,"D",277
26080,"PSA","C",20,1,33,"D",277
26081,"PSA","C",20,1,34,"D",277
26082,"PSA","C",20,1,35,"D",277
26083,"PSA","C",20,1,36,"D",277
26084,"PSA","C",20,1,37,"D",277
26085,"PSA","C",20,1,38,"D",277
26086,"PSA","C",20,1,39,"D",277
26087,"PSA","C",20,1,40,"D",277
26088,"PSA","C",20,1,41,"D",277
